file_name,file_origin,file_length,file_type
EFTA02824136.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,14,other
EFTA02824150.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,1,other
EFTA02824151.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,1,other
EFTA02824152.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,15,other
EFTA02824167.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,15,other
EFTA02824182.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,16,other
EFTA02824198.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,3,other
EFTA02824201.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,2,other
EFTA02824203.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,2,other
EFTA02824205.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,2,other
EFTA02824207.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,10,other
EFTA02824217.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,2,email
EFTA02824219.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,2,other
EFTA02824221.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,14,other
EFTA02824235.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,1,other
EFTA02824236.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,1,other
EFTA02824237.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,2,other
EFTA02824239.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,1,other
EFTA02824240.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,1,other
EFTA02824241.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,1,other
EFTA02824242.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,2,other
EFTA02824244.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,18,other
EFTA02824262.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,1,other
EFTA02824263.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,1,other
EFTA02824264.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,1,other
EFTA02824265.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,18,other
EFTA02824283.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,1,other
EFTA02824284.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,24,other
EFTA02824308.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,1,other
EFTA02824309.pdf,court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019-1,9,other
